node	mutation_occurred	variant_name	successors
296	False	a_b_Q	[]
339	False	a_b	[]
798	False	a_b	[]
569	False	a_b	[108, 175]
123	False	a_b	[]
42	False	a_b	[70, 20]
0	False	a_b_8	[]
785	True	a_b_8_20	[443]
952	False	a_b_8	[]
806	False	a_b_8	[]
598	False	a_b	[]
321	False	a_b	[]
17	False	a_b	[]
539	False	a_b	[]
158	False	a_b	[934]
748	False	a_b	[]
286	False	a_b	[]
387	False	a_d_y	[]
581	False	a_d	[]
432	False	a_d	[]
47	False	a_d	[]
32	False	a	[]
621	False	a	[224]
538	False	a	[]
593	False	a	[]
399	False	a	[]
137	False	a_9	[]
389	False	a	[]
370	False	a	[]
537	False	a	[481]
236	True	a_21	[]
140	False	a	[]
949	False	a_11	[887, 77]
114	False	a	[]
847	False	a	[]
279	False	a	[]
843	False	a_E	[]
500	False	a_E	[246]
129	True	a_E_22	[]
664	False	a_E	[287]
708	False	a_r_G	[419]
935	False	a_T	[]
816	False	a	[97, 330]
74	False	a	[]
100	False	a_15	[]
511	False	a_U	[660]
228	True	a_23	[348]
470	False	a	[]
873	False	a	[]
787	False	a	[]
988	False	a_V	[]
861	False	a	[]
7	False	a	[]
656	False	a	[548, 295, 455]
167	False	a_W	[56]
986	False	a	[766]
675	False	a	[130]
981	False	a	[]
261	False	a_I_X	[728, 553]
876	False	a_I_X	[]
350	False	a_I_X	[]
83	False	a_I_X	[501]
618	False	a_I_X	[]
206	False	a_I	[]
325	True	a_I_24	[813, 723]
597	False	a	[]
725	False	a_b	[]
291	False	a_b	[603]
777	False	a_b_16	[844]
947	False	a_b_16	[]
82	False	a_b_16	[]
121	False	a_b	[429, 51, 869]
90	True	a_b_25	[]
177	False	a_b	[903]
425	False	a_b_0	[]
150	False	a_b_0	[]
921	False	a_b	[]
724	False	a_b	[]
293	False	a_b	[]
868	False	a_b	[]
715	False	a_b	[]
99	True	a_b_26	[565, 475, 72]
365	False	a_b_g	[54]
182	False	a_b_g	[]
4	False	a_b_g_k	[802]
197	False	a_b_g_k	[824, 742, 333]
510	False	a_b_g_k	[891]
269	False	a_b_g_k	[735]
304	False	a_b_g_k	[349]
517	False	a_b	[646, 821, 195, 309]
899	False	a_b_5_17	[]
789	True	a_b_27	[]
542	False	a_b	[134, 826]
28	False	a_b_18	[]
995	False	a_b	[610, 79, 94, 240]
554	False	a_b	[681]
799	False	a_b	[78]
817	False	a_b	[950, 458]
653	False	a_b	[]
294	False	a_b	[]
980	False	a_b	[]
926	False	a_b	[]
381	False	a_b	[855, 334, 596]
76	False	a_b	[]
643	False	a_b	[]
674	False	a_b	[]
774	False	a_b	[]
384	True	a_b_28	[722, 457]
892	False	a_b	[]
108	False	a_b	[]
175	False	a_b	[]
70	False	a_b	[]
20	False	a_b	[]
443	False	a_b_8_20	[906]
934	True	a_b_29	[]
224	False	a	[]
481	False	a	[]
887	False	a_11	[494, 66]
77	False	a_11	[409]
246	False	a_E	[771, 247, 833]
287	True	a_E_30	[]
419	False	a_r_G	[144, 687]
97	True	a_31	[744]
330	False	a	[300]
660	False	a_U	[]
348	False	a_23	[]
548	False	a	[]
295	False	a	[629]
455	False	a	[]
56	False	a_W	[]
766	False	a	[]
130	False	a	[]
728	False	a_I_X	[362]
553	False	a_I_X	[]
501	False	a_I_X	[]
813	False	a_I_24	[]
723	False	a_I_24	[]
603	False	a_b	[]
844	False	a_b_16	[]
429	False	a_b	[590, 268, 493]
51	False	a_b	[]
869	False	a_b	[692]
903	False	a_b	[454]
565	False	a_b_26	[]
475	False	a_b_26	[]
72	False	a_b_26	[]
54	False	a_b_g	[]
802	False	a_b_g_k	[345]
824	False	a_b_g_k	[192, 902, 311, 753, 298, 14]
742	False	a_b_g_k	[]
333	False	a_b_g_k	[281]
891	False	a_b_g_k	[849, 879, 486]
735	False	a_b_g_k	[277, 164, 716]
349	False	a_b_g_k	[]
646	False	a_b	[]
821	True	a_b_32	[]
195	False	a_b	[673, 953]
309	False	a_b	[792]
134	False	a_b	[234]
826	True	a_b_33	[480]
610	False	a_b	[65, 163]
79	False	a_b	[308, 772]
94	False	a_b	[983]
240	False	a_b	[732, 241]
681	False	a_b	[]
78	False	a_b	[]
950	False	a_b	[]
458	False	a_b	[]
855	False	a_b	[]
334	False	a_b	[]
596	False	a_b	[626]
722	False	a_b_28	[320, 385]
457	False	a_b_28	[]
906	False	a_b_8_20	[]
494	False	a_11	[]
66	False	a_11	[657]
409	False	a_11	[423]
771	False	a_E	[]
247	False	a_E	[]
833	False	a_E	[]
144	False	a_r_G	[]
687	False	a_r_G	[]
744	False	a_31	[40]
300	False	a	[378]
629	False	a	[]
362	False	a_I_X	[87, 185]
590	False	a_b	[223]
268	False	a_b	[929]
493	True	a_b_34	[]
692	False	a_b	[]
454	False	a_b	[746]
345	True	a_b_g_k_35	[]
192	False	a_b_g_k	[]
902	False	a_b_g_k	[]
311	False	a_b_g_k	[266]
753	False	a_b_g_k	[]
298	False	a_b_g_k	[313]
14	True	a_b_g_k_36	[]
281	False	a_b_g_k	[]
849	False	a_b_g_k	[61]
879	True	a_b_g_k_37	[]
486	False	a_b_g_k	[]
277	False	a_b_g_k	[908]
164	False	a_b_g_k	[]
716	False	a_b_g_k	[]
673	False	a_b	[819]
953	False	a_b	[156]
792	False	a_b	[]
234	False	a_b	[]
480	False	a_b_33	[]
65	False	a_b	[120, 256]
163	False	a_b	[758]
308	False	a_b	[573, 127, 962]
772	False	a_b	[]
983	False	a_b	[327, 414, 12]
732	False	a_b	[691]
241	False	a_b	[202]
626	False	a_b	[]
320	False	a_b_28	[]
385	False	a_b_28	[]
657	False	a_11	[]
423	False	a_11	[938]
40	False	a_31	[563]
378	False	a	[]
87	False	a_I_X	[]
185	False	a_I_X	[]
223	False	a_b	[]
929	True	a_b_38	[]
746	False	a_b	[]
266	False	a_b_g_k	[]
313	False	a_b_g_k	[]
61	False	a_b_g_k	[655]
908	False	a_b_g_k	[]
819	False	a_b	[]
156	False	a_b	[]
120	False	a_b	[]
256	False	a_b	[]
758	False	a_b	[915]
573	False	a_b	[]
127	False	a_b	[]
962	False	a_b	[]
327	False	a_b	[]
414	False	a_b	[]
12	False	a_b	[]
691	False	a_b	[]
202	False	a_b	[]
938	False	a_11	[]
563	False	a_31	[]
655	False	a_b_g_k	[]
915	False	a_b	[]
